Palm_genus,Palm_epithet,Palm_species,Country_of_sampling,State,Biome,Site_name,Lat,Long,Site_ID,Palm_ID,Seed_ID,Seed_diameter_mm,Collected_measured_by,Year_of_sampling
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,307,11.62,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,308,10.85,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,309,12.01,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,310,12.39,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,311,12.51,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,312,12.46,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,313,12.04,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,314,9.72,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,315,11.64,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,316,10.98,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,317,11.4,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,318,12.58,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,319,10.61,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,320,10.85,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,321,11.07,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,322,10.98,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,323,12.04,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,324,10.92,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,325,12.43,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,326,12.31,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,327,11.76,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,328,10.96,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,329,10.55,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,330,10.89,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,331,11.53,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,332,12.28,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,333,12.33,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,334,10.46,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,335,11.3,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,336,10.9,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,337,11.21,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,338,11.5,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,339,10.31,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,340,11.03,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,341,11.45,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,342,12.44,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,343,11.55,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,344,9.62,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,345,11.55,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,346,11.82,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,347,8.52,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,348,10.01,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,349,10.86,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,350,11.58,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,351,12.48,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,352,11.87,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,353,12.31,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,354,11.14,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,355,9.06,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,356,11.8,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,357,9.57,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,358,12.02,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,359,11.19,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,360,11.08,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,361,11.1,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,362,12.35,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,363,10.97,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,364,9.57,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,365,12.47,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,366,11.24,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,367,12.17,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,368,12.05,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,369,11.13,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,370,11.54,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,371,10.81,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,372,10.71,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,373,11.45,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,374,12.1,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,375,10.96,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,376,8.91,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,377,11.11,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,378,9.99,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,379,9.17,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,380,10.55,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,381,10.69,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,382,10.32,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,383,10.52,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,384,12.15,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,385,10.59,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,386,8.88,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,387,10.43,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,388,9.82,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,389,10.21,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,390,11.06,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,391,10.17,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,392,10.29,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,393,13.25,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,394,11.05,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,395,10.47,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,396,11.49,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,397,10.75,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,398,9.84,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,399,9.86,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,400,11.53,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,401,9.4,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,402,10.23,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,403,10.03,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,404,11.74,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,405,10.23,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,406,7.38,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,407,6.94,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee5,408,9.38,CarolineMarquesDracxler,2011/2012
